laptop_id,model_name,brand,price_inr,rating,cpu_brand,cpu_tier,cpu_generation,cpu_cores,cpu_threads,ram_gb,ram_type,ssd_gb,hdd_gb,display_size_in,resolution_label,resolution_px,touchscreen,gpu_model,gpu_vram_gb,gpu_dedicated,os,warranty_years
802,MSI Bravo 17 C7VFK-034IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/8GB Graph),MSI,107990,74.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4060,8,True,Windows 11,1
803,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),Asus,70990,68.0,Intel,Core i5,12.0,12.0,16.0,8.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
804,MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),MSI,94990,72.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,1024,0,17.3,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
805,Asus Vivobook 15 X1502ZA-EJ541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,52990,62.0,Intel,Core i5,12.0,12.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
806,MSI Thin GF63 11UCX-1471IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,48990,62.0,Intel,Core i5,11.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,2
807,MSI Bravo 15 C7VEK-088IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),MSI,92990,72.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,1024,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
808,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Asus,47890,54.0,Intel,Core i5,12.0,10.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
809,MSI Bravo 15 C7VEK-089IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,77990,70.0,AMD,Ryzen 5,7.0,6.0,12.0,16.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 4050,6,True,Windows 11,1
810,HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),HP,38900,57.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,15.6,1366x768,1049088.0,False,Radeon Graphics,0,False,Windows 11,1
811,HP Pavilion 15-eg3079TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),HP,69990,62.0,Intel,Core i5,13.0,12.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
812,Dell Inspiron 5620 ICC-C783531WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),Dell,69190,69.0,Intel,Core i5,12.0,12.0,16.0,16.0,DDR4,512,0,16.0,1920x1080,2073600.0,False,Integrated,2,True,Windows 11,1
813,Lenovo ThinkPad T14 2022 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),Lenovo,94990,69.0,Intel,Core i7,12.0,12.0,16.0,16.0,DDR4,512,0,14.0,1920x1200,2304000.0,False,Iris Xe Graphics,0,False,Windows 11,1
814,MSI Modern 14 C12M-670IN Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home) Price,MSI,60990,57.0,Intel,Core i7,12.0,10.0,12.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
815,Dell XPS 17 9730 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,355490,,Intel,Core i9,13.0,14.0,20.0,32.0,DDR5,1024,0,17.0,3840x2400,9216000.0,True,RTX 4070,8,True,Windows 11,1
816,MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,51990,65.0,Intel,Core i5,11.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,2
817,MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,51990,66.0,Intel,Core i5,11.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,2
818,Dell XPS 17 9730 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,303490,,Intel,Core i7,13.0,14.0,20.0,32.0,DDR5,1024,0,17.0,3840x2400,9216000.0,True,RTX 4060,8,True,Windows 11,1
819,Dell XPS 13 Plus 9320 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11),Dell,202490,79.0,Intel,Core i7,13.0,12.0,16.0,32.0,LPDDR5,1024,0,13.4,3840x2400,9216000.0,True,Iris Xe Graphics,0,False,Windows 11,1
820,MSI Prestige 13 Evo A12M-085IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11 Home),MSI,77990,61.0,Intel,Core i5,12.0,12.0,16.0,8.0,LPDDR5,512,0,13.3,1920x1200,2304000.0,False,Integrated,0,False,Windows 11,2
821,Dell XPS 9530 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,249990,,Intel,Core i7,13.0,14.0,20.0,32.0,DDR5,1024,0,15.6,3456x2160,7464960.0,True,RTX 4050,6,True,Windows 11,1
822,MSI Modern 14 C12M-671IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),MSI,50990,59.0,Intel,Core i7,12.0,10.0,12.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
823,Lenovo Legion Slim 7i 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Lenovo,157544,69.0,Intel,Core i5,13.0,12.0,16.0,16.0,DDR5,1024,0,16.0,3200x2000,6400000.0,False,RTX 4060,8,True,Windows 11,1
824,Lenovo Legion Pro 7i 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),Lenovo,286200,,Intel,Core i9,13.0,24.0,32.0,32.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4080,12,True,Windows 11,1
825,Lenovo Thinkpad E14 G4 21E3006UIG Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,64390,59.0,Intel,Core i5,12.0,10.0,12.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,DOS,1
826,Lenovo Thinkpad E14 G4 21E3S02M00 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),Lenovo,124000,69.0,Intel,Core i7,12.0,10.0,12.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
827,Lenovo Legion Pro 5 82WM00B5IN 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Lenovo,142190,75.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4060,8,True,Windows 11,1
828,Lenovo V15 G3 IAP 82TTA00UIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),Lenovo,32500,50.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,DOS,1
829,LG Gram 17 2023 17Z90R-G.CH77A2 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),LG,146990,73.0,Intel,Core i7,13.0,12.0,16.0,16.0,LPDDR5,1024,0,17.0,1600x2560,4096000.0,False,RTX 3050,4,True,Windows 11,1
830,LG Gram 14 2023 14Z90R Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),LG,127000,68.0,Intel,Core i5,13.0,12.0,16.0,8.0,LPDDR5,512,0,14.0,1200x1920,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
831,LG UltraPC 16 16U70R-G.AH76A2 Laptop (AMD Ryzen7-7730U/ 16GB/ 512GB SSD/ Win11),LG,89799,70.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR4,512,0,16.0,1920x1200,2304000.0,True,Integrated,0,False,Windows 11,1
832,Dell Inspiron 3525 D560927WIN9S Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),Dell,38999,51.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
833,AXL Vayu Book LAP02 Laptop (Celeron N4020/ 4GB/ 256GB SSD / Win11 Home),Other,15990,,Intel,Celeron,,2.0,2.0,4.0,DDR4,256,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
834,AXL Vayu Book LAP01 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),Other,12990,,Intel,Celeron,,2.0,2.0,4.0,DDR4,128,0,14.1,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
835,MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),MSI,34990,55.0,Intel,Core i3,12.0,6.0,8.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
836,MSI Modern 14 C7M-218IN Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),MSI,52990,61.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
837,Lenovo S14 82TW0019IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,45490,52.0,Intel,Core i5,12.0,10.0,12.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
838,Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),Asus,64990,64.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,14.0,1920x1200,2304000.0,False,RTX 2050,4,True,Windows 11,1
839,HP Pavilion 15-EH3101AU Laptop (AMD Ryzen 7-7730U/ 16GB/ 512GB SSD/ Win11 Home),HP,58800,63.0,AMD,Ryzen 7,7.0,8.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
840,Lenovo V15 G2 ALC 82KDA01YIH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ DOS),Lenovo,33990,,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,DOS,1
841,Asus Vivobook Pro 15 M6500QF-HN741WS  Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,62990,60.0,AMD,Ryzen 7,5.0,8.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
842,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,49990,56.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 2050,4,True,Windows 11,1
843,HP Victus 16 16-d0309TX Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,56999,65.0,Intel,Core i5,11.0,6.0,12.0,8.0,DDR4,512,0,16.1,1920x1080,2073600.0,False,GTX 1650,4,True,Windows 11,1
844,Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),Lenovo,27490,51.0,AMD,Ryzen 3,7.0,4.0,8.0,8.0,LPDDR5,512,0,15.6,1920x1080,2073600.0,False,Radeon Graphics,0,False,DOS,1
845,Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Asus,31990,54.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
846,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,54189,63.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,GTX 1650,4,True,Windows 11,1
847,Dell Alienware x14 R2 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),Dell,199990,71.0,Intel,Core i7,13.0,10.0,16.0,16.0,LPDDR5,1024,0,14.0,2560x1600,4096000.0,False,RTX 4050,6,True,Windows 11,1
848,Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Asus,35083,50.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
849,Dell Vostro 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Dell,95590,61.0,Intel,Core i7,13.0,10.0,12.0,16.0,DDR4,512,0,16.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
850,Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),Lenovo,33990,50.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
851,Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),Lenovo,65000,57.0,Intel,Core i5,11.0,4.0,8.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,3
852,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Lenovo,45990,52.0,Intel,Core i5,12.0,10.0,12.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
853,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Lenovo,32490,50.0,Intel,Core i3,12.0,6.0,8.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
854,Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),Lenovo,45900,52.0,Intel,Core i5,12.0,10.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
855,Lenovo V15 G3 ‎‎82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,27130,55.0,AMD,Ryzen 3,7.0,4.0,8.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon Graphics,0,False,Windows 11,1
856,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Lenovo,56900,61.0,Intel,Core i7,11.0,4.0,8.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
857,Dell Inspiron 5630 2023 Laptop (13th Gen Core i5 1335U/ 16GB/ 512GB SSD/ Win11),Dell,79990,63.0,Intel,Core i5,13.0,10.0,12.0,16.0,LPDDR5,512,0,16.0,2560x1600,4096000.0,False,Iris Xe Graphics,0,False,Windows 11,1
858,HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB SSD/ Win11),HP,27490,,AMD,Athlon,3.0,2.0,2.0,8.0,DDR4,512,0,15.6,1366x768,1049088.0,False,Integrated,0,False,Windows 11,1
859,Dell 2023 ‎G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,166490,78.0,Intel,Core i7,13.0,14.0,,32.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4060,8,True,Windows 11,1
860,Dell ‎G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,139990,74.0,Intel,Core i7,13.0,14.0,,16.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4060,8,True,Windows 11,1
861,Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Dell,57990,51.0,Intel,Core i5,13.0,10.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
862,HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,55999,65.0,Intel,Core i5,11.0,6.0,12.0,8.0,DDR4,512,0,16.1,1920x1080,2073600.0,False,GTX 1650,4,True,Windows 11,1
863,MSI Stealth 17 Studio A13VG-024IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),MSI,210990,,Intel,Core i7,13.0,14.0,20.0,32.0,DDR5,2048,0,17.3,2560x1440,3686400.0,False,RTX 4070,8,True,Windows 11,2
864,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Dell,99950,59.0,Intel,Core i7,13.0,10.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1200,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
865,HP Omen 17-cm2003TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,156990,79.0,Intel,Core i7,13.0,16.0,24.0,16.0,DDR5,1024,0,17.3,2560x1440,3686400.0,False,m2,8,True,Windows 11,1
866,Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,80490,56.0,Intel,Core i5,13.0,10.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1200,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
867,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),HP,26990,,Intel,Pentium,,4.0,4.0,8.0,DDR4,512,0,14.0,1366x768,1049088.0,False,UHD Graphics,0,False,Windows 11,1
868,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),Apple,131590,54.0,Apple,M2,,8.0,,8.0,DDR4,512,0,15.3,2880x1864,5368320.0,False,M2,0,False,Mac OS,1
869,Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Dell,40990,52.0,Intel,Core i3,13.0,5.0,6.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
870,Lenovo Legion 5 Pro 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),Lenovo,172990,77.0,Intel,Core i7,13.0,14.0,20.0,32.0,DDR5,1024,0,16.0,2560x1600,4096000.0,False,RTX 4090,16,True,Windows 11,1
871,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,34990,54.0,Intel,Core i5,11.0,4.0,8.0,16.0,LPDDR4X,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
872,Asus Eeebook 15 E510MA-EJ021WS Laptop (Intel Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),Asus,27990,,Intel,Celeron,,2.0,2.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
873,Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,52000,57.0,Intel,Core i5,12.0,10.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,UHD Graphics,0,False,Windows 11,1
874,Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Dell,88990,53.0,Intel,Core i7,13.0,10.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
875,Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Dell,67890,,Intel,Core i5,13.0,10.0,12.0,16.0,LPDDR5,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
876,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Dell,59290,53.0,Intel,Core i5,13.0,10.0,12.0,8.0,LPDDR5,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
877,Asus Vivobook 15 X515EA-EJ542WS Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,44999,53.0,Intel,Core i5,11.0,4.0,8.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
878,Dell Inspiron 3530 IN3530NM1NN001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Dell,63220,50.0,Intel,Core i5,13.0,10.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,M1,0,False,Windows 11,1
879,Acer One 14 Z8-415 Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),Acer,34880,54.0,Intel,Core i3,11.0,2.0,4.0,8.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Iris Xe Graphics,0,False,Windows 11,1
880,MSI Creator Z17 HX Studio A13V Laptop,MSI,247999,,Intel,Core i9,13.0,14.0,20.0,32.0,DDR5,1024,0,17.0,2560x1600,4096000.0,False,RTX 4070,8,True,Windows 11,3
881,Dell Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Dell,94490,63.0,Intel,Core i5,13.0,10.0,12.0,8.0,LPDDR5,512,0,16.0,1920x1200,2304000.0,True,Iris Xe Graphics,0,False,Windows 11,1
882,HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,58800,61.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon RX 5600M,4,True,Windows 11,1
883,Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB SSD/ Win11 Home),Asus,47990,59.0,AMD,Ryzen 5,7.0,6.0,12.0,8.0,DDR4,512,0,16.0,1920x1200,2304000.0,False,M1,0,False,Windows 11,1
884,HP Victus 15-fb0133AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,62687,63.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Radeon RX 5600M,4,True,Windows 11,1
885,MSI Stealth 16 Mercedes AMG Motorsport A13V Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,292990,,Intel,Core i9,13.0,14.0,20.0,32.0,DDR5,1024,0,16.0,3840x2400,9216000.0,False,RTX 4070,8,True,Windows 11,2
886,Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Asus,52990,60.0,Intel,Core i5,12.0,12.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
887,HP Victus 15-fa0555TX  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,67990,66.0,Intel,Core i5,12.0,8.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
888,MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,82990,69.0,Intel,Core i7,12.0,10.0,16.0,8.0,DDR5,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,6,True,Windows 11,2
889,HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),HP,27490,,Intel,Celeron,,2.0,2.0,8.0,DDR4,512,0,15.0,1366x768,1049088.0,False,UHD Graphics,0,False,Windows 11,1
890,HP Victus 15-fb0136AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),HP,59700,62.0,AMD,Ryzen 5,5.0,6.0,12.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
891,Asus Vivobook 15 M1502QA-EJ742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11),Asus,49990,53.0,AMD,Ryzen 7,5.0,8.0,16.0,16.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,M1,0,False,Unspecified,1
892,Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),Acer,25994,50.0,AMD,Ryzen 3,3.0,2.0,4.0,8.0,DDR4,512,0,14.0,1366x768,1049088.0,False,Radeon Graphics,0,False,Windows 11,1
893,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),HP,59990,60.0,AMD,Ryzen 5,5.0,6.0,12.0,8.0,DDR4,512,0,15.6,1920x1080,2073600.0,False,RTX 3050,4,True,Windows 11,1
894,Asus Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop (Ryzen 7 5800HS / 16GB/ 1TB SSD/ Win11 Home),Asus,70990,61.0,AMD,Ryzen 7,5.0,8.0,16.0,16.0,LPDDR4X,1024,0,14.0,2880x1800,5184000.0,False,Integrated,0,False,Windows 11,1
895,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Asus,35990,59.0,Intel,Core i3,11.0,2.0,4.0,16.0,DDR4,512,0,14.0,1920x1080,2073600.0,False,Integrated,0,False,Windows 11,1
896,Acer Swift Edge 16 2023 Laptop (AMD Ryzen 7040 Series/ 16GB/ 1TB SSD/ Win11 Home),Acer,107399,54.0,AMD,,7.0,8.0,16.0,16.0,LPDDR5,1024,0,16.0,3840x2400,9216000.0,False,Integrated,0,False,Windows 11,1
